55,144
55,145
55,146
55,167
55,167
55,169
55,152
55,99
54,127
54,127
54,127
55,128
55,101
55,101
55,136
55,152
55,153
55,155
55,140
56,136
56,153
56,139
56,159
57,144
57,145
57,145
56,142
56,126
56,125
56,125
56,126
56,142
56,142
56,142
56,142
56,142
56,143
56,143
56,143
57,128
57,97
57,104
41,87
41,55
41,55
41,55
41,55
41,55
41,6
25,246
25,133
25,101
9,164
9,132
9,132
9,132
9,116
95,87
95,87
95,87
95,87
95,87
95,87
95,87
95,212
95,243
142,34
141,205
141,228
141,228
123,155
123,75
121,99
121,114
120,143
120,143
120,143
120,142
120,142
120,142
120,142
120,141
120,141
120,142
120,142
120,142
120,142
120,142
120,125
120,109
120,93
120,92
120,60
120,221
120,223
137,19
137,112
136,127
136,175
136,206
136,210
135,239
151,14
151,45
151,44
151,60
151,44
151,44
151,25
151,25
151,40
151,56
135,252
135,237
135,237
135,237
135,237
135,222
135,222
135,221
135,253
151,12
135,252
135,252
135,252
135,252
135,252
135,253
135,237
135,237
135,237
135,238
135,252
135,252
151,12
151,11
151,11
151,11
151,12
135,253
135,253
151,13
135,255
136,240
136,209
136,209
135,222
135,222
135,221
135,221
135,252
151,12
151,27
151,26
151,25
151,24
151,24
151,24
151,10
151,14
136,240
152,5
152,5
152,7
152,8
152,9
152,10
152,12
152,12
152,11
152,12
152,12
152,13
152,14
136,255
136,255
137,224
137,209
137,209
137,209
137,211
137,228
152,79
152,77
152,94
152,94
153,32
152,7
152,6
151,12
151,10
151,8
135,248
135,232
135,233
136,228
152,9
152,10
152,10
152,11
152,13
152,13
136,251
136,249
136,250
152,11
152,13
152,14
136,250
136,246
136,243
136,225
136,224
136,240
136,240
136,208
136,208
136,208
136,245
136,245
152,8
71,87
71,64
71,64
71,64
70,63
71,48
71,48
71,48
71,48
70,63
70,63
70,63
70,47
55,208
55,130
55,114
55,115
55,115
55,101
55,38
55,22
39,231
39,201
39,202
39,203
39,203
39,203
39,220
39,220
39,220
40,227
40,227
40,227
40,227
40,227
40,227
40,211
40,211
40,211
56,4
56,4
40,244
40,244
40,244
40,244
40,244
40,244
40,244
40,228
56,4
56,4
56,4
56,4
40,228
40,211
39,237
39,236
39,219
39,219
39,217
39,232
39,232
39,232
39,232
39,232
39,232
39,232
39,215
39,182
39,182
39,182
39,166
39,166
39,135
39,135
39,136
39,136
39,136
39,135
39,135
39,152
41,162
111,89
111,208
142,12
142,148
142,144
141,174
141,188
141,193
140,207
140,205
140,205
140,112
140,112
139,45
139,29
139,13
123,221
107,162
106,205
106,167
105,125
105,108
105,108
105,92
105,91
105,75
105,91
105,91
105,91
105,57
105,56
105,101
105,149
105,199
105,200
105,170
105,140
105,44
105,11
89,89
89,26
73,185
73,137
73,90
73,42
73,10
57,234
57,218
57,186
57,186
57,87
57,69
57,67
57,99
57,115
56,123
56,122
56,113
56,112
55,127
55,109
55,125
55,141
55,140
55,140
55,172
55,172
55,188
55,204
55,204
55,203
55,187
55,170
55,147
55,128
54,142
54,121
54,121
54,104
54,104
54,152
70,26
70,137
86,72
102,27
102,60
102,92
102,92
102,92
102,76
102,76
102,74
102,89
102,89
102,121
102,121
102,121
102,121
102,121
102,105
102,105
102,105
102,105
102,105
102,105
102,89
102,89
102,89
102,89
102,89
102,89
102,89
102,89
102,89
102,89
102,89
102,89
102,89
102,89
102,89
102,105
102,105
102,105
102,117
102,115
101,157
117,9
117,38
117,52
117,96
116,109
116,168
116,199
116,233
132,10
132,42
132,57
132,73
116,231
116,107
116,92
116,62
116,62
116,47
117,16
117,0
117,1
117,1
101,226
101,197
101,198
79,237
79,237
79,237
79,237
79,237
79,237
79,139
63,253
63,237
63,153
46,239
46,235
45,174
45,172
43,59
43,41
43,7
27,162
27,144
26,172
26,185
26,183
26,178
26,161
26,160
25,159
25,158
25,158
25,140
9,251
9,155
9,122
9,136
9,166
25,52
25,166
25,166
25,182
25,198
25,198
25,198
25,214
25,214
25,214
25,214
25,214
25,198
25,198
25,198
25,198
25,198
25,198
25,198
25,182
25,165
25,101
9,182
9,150
9,119
9,103
9,89
9,107
9,106
9,106
9,106
9,105
9,105
9,105
9,215
9,215
9,215
25,7
25,7
25,6
9,246
9,245
9,245
9,245
9,245
9,246
25,7
25,7
25,7
25,6
9,246
9,245
9,245
9,245
9,244
9,229
9,229
9,230
9,230
9,230
9,214
9,213
9,213
9,212
9,212
9,212
9,213
9,214
9,214
9,214
9,214
9,214
9,219
9,235
9,235
9,218
9,187
9,155
9,138
9,137
9,167
9,182
9,198
9,214
9,229
9,228
9,229
9,229
9,230
9,246
25,101
25,149
25,166
25,198
25,198
25,198
25,198
25,197
25,245
41,5
41,21
41,5
41,4
41,4
41,3
41,3
41,3
41,19
41,19
41,19
41,19
41,19
41,19
41,19
25,243
25,228
25,213
25,231
41,26
41,43
41,106
57,71
57,99
57,99
57,99
57,83
57,83
57,83
57,83
57,67
57,67
57,67
57,50
57,50
57,50
57,50
57,50
57,50
57,50
57,50
57,50
57,66
57,66
57,66
57,66
57,66
56,89
56,88
56,134
56,149
56,162
56,145
56,96
55,179
55,178
55,192
55,208
54,223
54,238
70,28
70,125
70,141
70,173
70,205
70,205
70,254
86,13
86,29
86,29
86,29
86,28
86,44
86,44
86,44
86,44
86,43
86,59
86,58
86,58
86,58
86,58
86,58
86,58
86,58
86,58
86,58
86,58
86,58
127,85
127,85
127,53
95,166
95,119
95,89
95,57
95,41
95,25
95,9
79,139
79,123
79,43
79,11
63,170
63,154
47,227
47,194
46,164
46,163
45,154
45,153
45,133
45,132
45,129
44,143
44,141
44,140
44,138
44,137
44,135
44,134
44,130
44,128
43,141
43,141
43,140
43,106
43,89
43,89
43,72
43,71
43,86
43,102
42,171
42,169
42,103
42,87
42,68
42,67
42,65
42,64
41,79
41,95
41,141
41,122
41,72
41,55
41,37
41,67
40,143
40,121
40,37
39,103
55,37
55,114
55,209
71,16
70,223
87,0
87,1
87,33
87,33
87,84
87,229
87,245
103,5
103,22
103,22
103,22
103,38
103,38
87,245
87,211
87,211
87,209
87,209
87,208
87,209
87,226
103,1
103,17
103,16
103,16
103,16
103,16
103,0
87,240
86,207
86,191
87,160
87,162
87,162
87,179
87,179
87,196
87,196
87,196
87,210
87,210
87,241
103,17
103,17
103,17
103,34
103,66
103,66
103,50
103,50
103,34
103,34
103,34
103,34
103,17
103,17
103,17
103,17
103,17
103,17
103,17
103,17
103,17
103,17
103,17
103,17
103,17
103,17
103,34
103,34
103,17
103,17
103,17
103,34
103,50
103,50
103,50
103,50
103,34
103,34
103,34
103,34
103,34
103,34
103,34
103,80
102,93
102,106
102,105
102,119
102,116
101,174
101,188
101,247
117,21
117,21
117,21
117,21
117,35
117,50
117,64
116,79
116,121
132,4
131,159
131,191
147,11
131,247
131,213
131,213
131,213
131,213
131,212
111,193
111,193
111,193
111,193
111,193
111,193
111,193
140,112
123,159
123,127
123,26
123,9
121,55
121,84
121,130
121,194
137,64
136,143
136,207
152,30
152,30
152,46
152,94
152,126
152,142
153,144
137,225
136,223
136,223
136,189
136,173
136,173
136,76
136,60
136,31
137,33
137,50
137,67
137,97
137,112
137,208
137,240
136,234
152,1
152,0
151,15
151,45
151,44
151,73
151,73
151,71
151,71
151,70
151,70
151,71
151,57
151,57
151,57
151,43
151,44
151,44
151,44
151,44
151,44
151,44
151,44
151,44
151,44
151,44
151,44
151,44
151,44
151,45
151,45
151,29
151,29
151,25
151,39
151,23
135,252
135,255
136,240
151,14
151,11
135,250
135,217
135,185
135,169
135,179
135,178
135,178
135,162
135,33
135,0
119,83
119,83
103,224
102,189
102,139
102,74
102,42
102,10
102,10
102,42
102,59
102,91
102,91
102,75
102,75
102,75
102,58
102,59
102,75
102,75
102,75
102,75
102,75
102,75
102,75
102,75
102,75
102,75
102,75
102,75
102,75
102,75
102,75
102,75
102,75
102,75
102,75
102,75
102,75
102,121
102,137
102,152
102,182
102,197
102,242
101,223
101,204
101,234
117,84
117,129
116,201
116,233
132,8
132,23
132,22
131,46
131,12
115,217
115,168
116,18
116,19
100,253
111,213
111,213
111,213
111,213
111,225
126,15
126,139
126,219
142,40
142,55
142,70
142,85
141,176
140,191
140,187
140,161
139,94
139,61
123,220
123,188
106,236
106,212
106,224
105,238
105,251
121,22
121,99
121,211
137,64
136,127
136,255
136,255
136,232
152,2
152,1
151,15
151,14
151,29
151,29
151,44
151,43
151,43
151,27
151,10
151,10
151,10
151,10
151,10
151,10
135,250
135,250
135,250
135,249
135,249
135,249
135,249
135,249
135,234
135,234
135,234
135,235
135,237
135,237
135,236
135,251
135,251
135,251
135,250
135,249
135,249
135,249
135,251
135,252
135,252
135,252
135,251
135,250
151,9
151,9
151,9
151,9
151,8
151,8
151,8
151,8
151,8
151,9
135,250
135,250
135,251
151,10
151,9
151,9
135,237
135,237
135,237
135,252
151,10
151,10
135,236
135,205
135,222
135,239
136,224
136,240
152,0
152,0
152,0
152,0
136,225
136,225
136,210
136,230
136,247
136,249
136,251
152,27
152,27
152,27
215,177
215,177
215,194
215,195
215,180
215,196
231,44
231,78
232,81
232,139
232,139
232,138
232,138
232,152
232,132
232,132
232,116
216,129
216,113
216,97
216,97
216,97
200,210
200,210
200,210
200,210
112,201
112,110
112,95
117,18
117,6
101,247
118,36
118,53
118,156
118,221
134,30
134,62
134,79
134,79
134,111
135,128
135,179
135,215
135,217
135,238
152,6
152,7
152,8
152,8
136,248
136,232
136,231
136,215
136,199
136,198
136,198
136,181
136,181
136,181
136,195
136,195
136,210
136,226
136,225
136,241
136,241
136,240
136,240
135,255
135,254
135,254
135,253
135,237
135,237
135,220
135,219
135,203
135,203
135,170
135,169
135,169
135,169
135,71
119,165
119,117
118,9
118,9
118,8
118,7
118,54
118,137
118,203
134,73
134,73
134,89
134,105
134,105
134,105
134,89
134,89
134,73
134,73
134,73
134,89
134,105
134,105
134,136
134,152
134,152
134,168
134,168
134,185
134,185
134,185
134,185
134,169
134,169
134,169
134,153
134,153
134,153
134,137
134,153
134,153
134,153
134,169
134,169
134,185
134,185
134,185
134,201
134,201
134,201
134,201
134,201
134,185
134,185
134,185
134,185
134,169
134,152
134,135
134,135
106,216
106,200
106,184
106,166
106,195
105,237
105,237
121,40
121,54
121,69
121,68
121,68
121,68
121,99
121,130
121,161
121,161
121,177
121,176
121,192
120,207
120,206
120,205
120,205
120,204
120,204
120,205
136,13
136,46
137,81
137,115
137,115
137,97
136,143
153,83
153,242
169,180
169,228
185,4
185,50
185,49
185,64
185,64
185,64
184,79
185,212
185,228
185,228
185,228
185,212
185,212
185,212
185,196
185,196
185,196
185,196
185,180
185,180
185,180
185,163
185,179
185,178
185,178
185,162
185,162
185,161
185,161
185,161
185,161
185,161
185,177
185,177
185,177
185,192
200,60
200,120
200,151
200,195
200,210
200,210
200,240
215,8
215,7
215,7
215,6
214,109
214,108
214,236
214,252
230,29
230,46
231,100
231,134
231,117
231,23
231,23
215,248
215,248
215,248
215,249
215,249
215,250
215,250
215,250
215,250
215,250
215,250
215,235
215,235
215,235
215,235
215,235
215,236
215,249
215,248
215,248
215,248
215,248
215,248
215,248
215,248
215,138
215,106
96,247
96,247
112,15
113,1
113,14
135,0
135,49
135,116
135,188
136,224
136,227
136,246
152,8
152,10
152,10
152,10
152,10
152,10
152,10
152,10
152,11
152,11
152,10
152,10
152,10
152,10
136,249
136,249
152,10
152,10
152,11
136,232
136,232
135,239
135,234
135,234
135,217
